Datetime,PM2.5,PM10,NO2,CO,SO2,O3,AQI
2019-09-13 23:00:00,15.23,45.21,15.09,0.6,11.56,5.56,60
2019-09-14 00:00:00,12.88,44.32,13.8,0.51,11.4,6.21,60
2019-09-14 01:00:00,13.45,44.59,12.96,0.46,11.46,6.3,60
2019-09-14 02:00:00,14.25,45.32,11.57,0.4,11.16,8.37,60
2019-09-14 03:00:00,11.18,43.06,9.55,0.36,11.78,10.24,60
2019-09-14 04:00:00,9.65,34.69,10.98,0.36,11.94,10.01,60
2019-09-14 05:00:00,10.85,58.16,11.66,0.35,11.6,10.13,60
2019-09-14 06:00:00,14.45,62.16,9.59,0.35,11.26,9.91,60
2019-09-14 07:00:00,12.7,50.14,13.5,0.39,11.39,7.13,58
2019-09-14 08:00:00,13.9,53.15,14.37,0.48,11.39,5.99,58
2019-09-14 09:00:00,15.08,63.93,12.44,0.46,11.32,6.8,57
2019-09-14 10:00:00,14.72,60.74,10.01,0.42,11.28,8.8,56
2019-09-14 11:00:00,13.1,52.26,9.42,0.44,13.13,9.68,56
2019-09-14 12:00:00,16.48,60.8,9.99,0.42,12.19,9.81,56
2019-09-14 13:00:00,16.51,64.27,9.91,0.43,12,9.7,56
2019-09-14 14:00:00,15.65,60.44,10.82,0.45,11.59,23.42,62
2019-09-14 15:00:00,12.59,55.93,10.26,0.43,11.71,12.23,62
2019-09-14 16:00:00,16.73,52.68,10.49,0.46,10.23,8.25,63
2019-09-14 17:00:00,12.7,58.72,9.83,0.43,16.37,8.52,63
2019-09-14 18:00:00,10.8,59.41,12.55,0.43,10.16,8.11,63
2019-09-14 19:00:00,10.88,62.29,15.82,0.48,10.31,7.65,63
2019-09-14 20:00:00,13.58,60.95,17.52,0.59,10.35,7.42,64
2019-09-14 21:00:00,11.66,60.46,16.95,0.63,11.14,7.58,64
2019-09-14 22:00:00,10.6,49.53,14.31,0.62,11.23,7.07,59
2019-09-14 23:00:00,13.45,49.98,12.8,0.62,11.57,6.84,59
2019-09-15 00:00:00,12.29,50.68,12.72,0.51,11.42,6.72,59
2019-09-15 01:00:00,15.25,51.75,10.93,0.43,11.38,7.98,60
2019-09-15 02:00:00,10.63,45.05,10.01,0.39,11.35,8.55,59
2019-09-15 03:00:00,8.42,43.89,8.96,0.36,11.29,9.78,59
2019-09-15 04:00:00,8.78,46.34,8.26,0.34,11.02,11.4,60
